,title,img_path,hashtag,colors
980,탐나는 조합,./image/image_981.jpg,"['겨울', '캐주얼', '데님 팬츠', '마우', '숄더백', '숏패딩/숏헤비 아우터', '인스턴트펑크', '척', '코드그라피', '패션스니커즈화', '필인더블랭크', '후드 티셔츠', '래글런', '레터링', '워싱']","[[242 242 234]
 [103  70  51]
 [ 80  98 120]
 [138 141  98]
 [ 24  16  13]
 [ 70 121 202]
 [255 255 177]
 [186 162 186]
 [253 153  55]
 [143  80   0]
 [ 19  72  54]
 [ 71 171 194]
 [142 156  42]
 [ 58  78 213]
 [247 181 133]]"
981,분위기에 반해,./image/image_982.jpg,"['겨울', '로맨틱', '겨울 싱글 코트', '귀걸이', '긴소매 티셔츠', '니주르', '닉앤니콜', '레이첼콕스', '롱스커트', '링서울', '베스카미나', '부츠', '숄더백', '아니아하이에', '쟈습', '카디건', '데이트', '하객', '플리츠', '맥시', '싱글코트', '롱부츠']","[[ 34  34  34]
 [119  85  50]
 [255 251 245]]"
982,데일리 캐주얼,./image/image_983.jpg,"['겨울', '캐주얼', '긴소매 티셔츠', '니트/스웨터', '데님 팬츠', '머플러', '메신저/크로스 백', '무신사 스탠다드', '숏패딩/숏헤비 아우터', '오찌', '캔버스/단화', '크로스백', '투에투아', '트래블', '체크', '컬러블록']","[[236 232 220]
 [  0   6   0]
 [ 82  81  97]
 [106  71  43]
 [203 178 233]
 [186 140  78]
 [ 25  89  52]
 [ 47  62 129]
 [198  85  43]
 [ 67   4  23]
 [191 118 135]
 [156 190  70]
 [255 241  81]
 [144  18  89]
 [ 96 197 129]
 [ 68 178 213]
 [255 176   0]]"
983,따뜻한 색감,./image/image_984.jpg,"['겨울', '겨울 싱글 코트', '구두', '니트/스웨터', '데이워커', '로퍼', '르아보네', '무신사 스탠다드', '숄더백', '슈트 팬츠/슬랙스', '안경', '엘칸토', '카디건', '뉴트럴톤', '단정한', '출근룩', '크롭', ' 싱글코트', '포멀']",[[59 54 50]]
984,꾸안꾸 스타일,./image/image_985.jpg,"['겨울', '캐주얼', '데님 팬츠', '맨투맨/스웨트셔츠', '메신저/크로스 백', '무신사 스탠다드', '브랜즈', '숏패딩/숏헤비 아우터', '윅', '캔버스/단화', '캡/야구 모자', '하 아카이브', '꾸안꾸', '레터링', '크롭', '플리스']","[[ 42  43  47]
 [226 222 213]]"
985,컨템포러리 우먼,./image/image_986.jpg,"['겨울', '포멀', '겨울 더블 코트', '메신저/크로스 백', '무신사 스탠다드', '부츠', '세인트스코트런던', '셔츠/블라우스', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '슈펜', '질바이질스튜어트', '쿼츠 아날로그', '크로스백', '모노톤', '단정한', '출근룩', '셋업코디', '더블코트', '콜라보']",[[35 36 40]]
986,편하게 완성,./image/image_987.jpg,"['겨울', '캐주얼', '로우로우', '무신사 스탠다드', '반스', '백팩', '비니', '숏패딩/숏헤비 아우터', '클라시코', '트레이닝/조거 팬츠', '패션스니커즈화', '후드 티셔츠', '플리스', '편안한', '캠퍼스', '꾸안꾸', '뉴트럴톤']","[[130 113  97]
 [ 50  40  31]
 [227 190 145]]"
987,한파에도 끄떡 없어,./image/image_988.jpg,"['겨울', '캐주얼', '데님 팬츠', '데케트', '머플러', '메신저/크로스 백', '바이모스', '숏패딩/숏헤비 아우터', '아웃스탠딩', '와릿이즌', '캔버스/단화', '케즈', '팔렛', '후드 티셔츠', '캠퍼스', '워싱', '핀턱']","[[ 34  41  60]
 [255 254 255]]"
988,센스 넘쳐,./image/image_989.jpg,"['겨울', '댄디', '강단', '구두', '니트/스웨터', '데님 팬츠', '드림월드', '로맨틱무브', '메신저/크로스 백', '모덴아르더', '목걸이/펜던트', '무스탕/퍼', '수아레', '크럼프', '데이트', '모노톤', '레더', '미니멀', '워싱', '콜라보', ' 무톤']","[[  4   4   4]
 [ 79  78  74]
 [220 219 215]
 [174 139 111]]"
989,추천 아웃도어 룩,./image/image_990.jpg,"['겨울', '스포츠', '그레고리', '기타 바지', '노스페이스', '뉴발란스', '맨투맨/스웨트셔츠', '백팩', '비니', '살로몬 스포츠스타일', '숏패딩/숏헤비 아우터', '제로그램 기어', '트래블', '패션스니커즈화', '고프코어', '스포티', '모노톤', '로고플레이', '콜라보']","[[ 31  29  30]
 [103 102 100]]"
990,고프코어 룩은 이렇게!,./image/image_991.jpg,"['겨울', '스포츠', '그라미치', '기타 바지', '기타 스니커즈', '뉴발란스', '로어즈', '맨투맨/스웨트셔츠', '백팩', '베스트', '숏패딩/숏헤비 아우터', '씨웨어바이더지니어스', '아크테릭스', '유니폼브릿지', '트루퍼', '고프코어', '스포티', '리버서블', '심볼']","[[178 151 121]
 [ 53  53  53]
 [232 232 224]
 [ 97  77  27]
 [137 121 157]
 [164 144  47]
 [244 238 154]]"
991,스포티 무드,./image/image_992.jpg,"['겨울', '스포츠', '기타 바지', '노스페이스', '등산/트레킹화', '디스이즈네버댓', '맨투맨/스웨트셔츠', '백팩', '살로몬', '숏패딩/숏헤비 아우터', '캡/야구 모자', '토마스모어', '트래블', '플레어업', '고프코어', '스포티', '컬러포인트']","[[ 43  43  45]
 [  4  89 126]
 [ 48 130 124]
 [ 35  63 146]
 [ 61   0  11]
 [132 114 104]]"
992,오늘의 데이트,./image/image_993.jpg,"['겨울', '댄디', '겨울 더블 코트', '긴소매 티셔츠', '데님 팬츠', '도프제이슨', '메신저/크로스 백', '멜로스', '모덴아르더', '부츠', '블루엘리펀트', '안경', '오엑스 스튜디오', '쿠어', '데이트', '레이어드룩', '핀턱', '스티치', '더블코트']",[[77 66 60]]
993,윈터 캠퍼스 코디,./image/image_994.jpg,"['겨울', '캐주얼', '겨울 싱글 코트', '데님 팬츠', '머플러', '백팩', '세인트페인', '애프터눈라이브', '엘에이알', '이스트팩', '커버낫', '패션스니커즈화', '포트너스', '후드 티셔츠', '캠퍼스', '체크', '로고플레이', '워싱', '핀턱', ' 싱글코트']","[[189 189 187]
 [ 23  23  25]
 [101 101  99]
 [109 146 190]
 [142  35  45]
 [ 43  66 118]
 [218 127 126]
 [122 204 168]
 [243  53  99]
 [242 172 222]]"
994,힙한 바이브,./image/image_995.jpg,"['겨울', '스트릿', '니트/스웨터', '메신저/크로스 백', '밀로', '블랙엔드', '비니', '숏패딩/숏헤비 아우터', '예스아이씨', '트레이닝/조거 팬츠', '플래닛머큐리', '유니크', '힙합', '심볼', '그래픽', '편안한']","[[12 12 12]
 [85 83 86]]"
995,매일 입을래,./image/image_996.jpg,"['겨울', '캐주얼', '겟유즈드', '기타 스니커즈', '맨투맨/스웨트셔츠', '벌', '숏패딩/숏헤비 아우터', '스파오', '아키클래식', '에코백', '와릿이즌', '캡/야구 모자', '트레이닝/조거 팬츠', '티떠블유엔', '편안한', '꾸안꾸', '로고플레이', '레터링', '리버서블']","[[ 31  38  57]
 [229 216 199]
 [132 127 108]
 [ 71  31  21]
 [ 33  95 152]
 [  0  20  86]
 [ 34  58  24]
 [250 225 145]
 [165 255 255]]"
996,운동 가자!,./image/image_997.jpg,"['겨울', '스포츠', '긴소매 티셔츠', '내셔널지오그래픽', '러닝화', '롱패딩/롱헤비 아우터', '모즈모즈', '미즈노', '아노락 재킷', '아디다스', '웨이스트 백', '트레이닝/조거 팬츠', '프린트스타', '스포티', '모노톤', '심볼', '애슬레저룩', '편안한']","[[ 31  31  31]
 [107 106 111]
 [133  97  37]
 [ 24  18  66]
 [ 30  53   0]
 [149 156  26]]"
997,데일리 룩 추천,./image/image_998.jpg,"['겨울', '캐주얼', '데님 팬츠', '리복', '맨투맨/스웨트셔츠', '무신사 스탠다드', '백팩', '숏패딩/숏헤비 아우터', '써드위브', '조거쉬', '캡/야구 모자', '패션스니커즈화', '후드 집업', '모노톤', '레터링', '꾸안꾸', '캠퍼스', '콜라보']","[[ 41  41  43]
 [226 225 221]
 [130 130 130]]"
998,출근 룩으로 제격,./image/image_999.jpg,"['겨울', '포멀', '겨울 싱글 코트', '구두', '니트/스웨터', '무신사 스탠다드', '브리프케이스', '셔츠/블라우스', '슈트 팬츠/슬랙스', '스위치', '안경', '조셉트', '프랭크커스텀', '뉴트럴톤', '레이어드룩', '핀턱', '단정한', '출근룩', ' 싱글코트']","[[ 28  27  25]
 [105  92  57]]"
999,코듀로이 활용법,./image/image_1000.jpg,"['겨울', '캐주얼', '데님 팬츠', '마스마룰즈', '맨투맨/스웨트셔츠', '머플러', '메신저/크로스 백', '무신사 스탠다드', '숏패딩/숏헤비 아우터', '캔버스/단화', '힐탑', '코듀로이', '체크', '꾸안꾸']","[[ 14  16  28]
 [ 79  50  32]
 [241 240 245]
 [143 109  48]
 [ 94  75 103]]"
1000,훈훈한 이미지,./image/image_1001.jpg,"['겨울', '댄디', '겨울 더블 코트', '니트/스웨터', '러프넥', '메신저/크로스 백', '무신사 스탠다드', '부츠', '슈트 팬츠/슬랙스', '스튜디오 슬몃', '카디건', '파인드카푸어', '팔찌', '모노톤', '데이트', '핀턱', '미니멀', '더블코트']","[[ 22  23  27]
 [ 91  94 101]]"
1001,컬러 포인트,./image/image_1002.jpg,"['겨울', '캐주얼', '기타 스니커즈', '네스티팜', '뉴발란스', '롱패딩/롱헤비 아우터', '맨투맨/스웨트셔츠', '메신저/크로스 백', '무신사 스탠다드', '바이모스', '비니', '트레이닝/조거 팬츠', '컬러포인트', '심볼', '캠퍼스', '꾸안꾸', '편안한', '오버핏']","[[ 18  21  26]
 [ 36  58 116]
 [ 96  95 101]
 [ 56  47 166]
 [ 39  51   5]]"
1002,언제 어디서나,./image/image_1003.jpg,"['겨울', '캐주얼', '기타 스니커즈', '니틀리', '닉앤니콜', '데님 팬츠', '머플러', '모덴아르더', '숄더백', '숏패딩/숏헤비 아우터', '아쵸', '얼모스트블루', '이피티', '카디건', '꾸안꾸']","[[236 226 217]
 [ 36  37  42]
 [137 135 136]]"
1003,패턴 포인트 코디,./image/image_1004.jpg,"['겨울', '스트릿', '닉앤니콜', '데님 팬츠', '디파이클럽로버스', '맨투맨/스웨트셔츠', '메신저/크로스 백', '메종미네드 가디스', '배드블루', '비니', '비터셀즈', '숏패딩/숏헤비 아우터', '크로스백', '유니크', '힙합', '심볼', '그래픽', '지브라', '체인', '로고플레이', '글로시']","[[ 17  18  22]
 [195 112 122]
 [ 93  92  97]
 [ 92  33  29]
 [  0  51   0]
 [252  75 121]
 [ 79  29  78]
 [ 88 127  83]
 [219  91  62]
 [147 107  48]
 [255 131 201]
 [  0 104   0]]"
1004,윈터 걸리시 룩,./image/image_1005.jpg,"['걸리시', '겨울', '5252 바이 오아이오아이', '니트/스웨터', '로씨로씨', '마리떼', '마지셔우드', '미니스커트', '보스턴/드럼/더플백', '부츠', '숏패딩/숏헤비 아우터', '척', '타크트로이메', '헤어 액세서리', '여친룩', '짧치', '컬러포인트', '워싱', '파스텔', '롱부츠', '셀럽템']","[[ 22  22  24]
 [102 102 104]
 [163  94  87]
 [ 74  22  11]]"
1005,누구나 소화 가능,./image/image_1006.jpg,"['겨울', '캐주얼', '긴소매 티셔츠', '네스티팬시클럽', '바우프', '숄더백', '숏패딩/숏헤비 아우터', '제드레페브5', '캘빈클라인 진', '캡/야구 모자', '커버낫', '타미 슈즈', '트레이닝/조거 팬츠', '패션스니커즈화', '셋업코디', '편안한', '꾸안꾸', '셀럽템']",[[46 51 57]]
1006,단아한 실루엣,./image/image_1007.jpg,"['겨울', '로맨틱', '겨울 기타 코트', '귀걸이', '그레이스유', '로이드', '부츠', '숄더백', '슈트/블레이저 재킷', '아웃셀', '엘레강스 파리', '지니킴', '셋업코디', '소개팅', '하객', '데이트', '랩스타일', '맥시', '단아한', 'A라인']","[[ 34  35  37]
 [117 100  80]]"
1007,골프 룩 추천,./image/image_1008.jpg,"['겨울', '골프', '골프가방', '골프화', '맨투맨/스웨트셔츠', '빈폴골프', '숏 패딩/숏 헤비 아우터', '어뉴골프', '일자 팬츠', '장갑', '챌린저', '투에니스홀', '휠라 골프', '뉴트럴톤', '스포티', '컬러블록']","[[236 235 233]
 [ 28  27  25]]"
1008,모노톤 스타일링,./image/image_1009.jpg,"['겨울', '골프', '골든베어', '골프화', '긴소매 티셔츠', '맨투맨/스웨트셔츠', '몽버디 골프', '미니스커트', '보스턴/드럼/더플백', '숏 패딩/숏 헤비 아우터', '양말', '제이린드버그', '주네시 스포츠 클럽', '테크스킨', '페어라이어 골프', '헨리스튜어트', '레이어드룩', '플리츠', '테니스', '모노톤', '레터링', '스포티', '컬러블록']","[[230 229 224]
 [ 42  42  44]
 [145 140 136]]"
1009,스포티 무드,./image/image_1010.jpg,"['겨울', '골프', '골프가방', '골프화', '니트/스웨터', '마욜', '베루툼 골프', '볼캡', '숏 패딩/숏 헤비 아우터', '일자 팬츠', '캠퍼 골프', '캡/야구 모자', '크리션', '클로브', '혼가먼트', '레터링', '스포티']","[[ 41  40  46]
 [115 107  88]]"
1010,오늘의 라운딩,./image/image_1011.jpg,"['겨울', '골프', '골프화', '니트/스웨터', '드루 골프', '말본 골프', '바스키아 브루클린', '보스턴/드럼/더플백', '숏패딩/숏헤비 아우터', '스파오', '이안 폴터 디자인', '일자 팬츠', '장갑', '캘빈클라인 골프', '뉴트럴톤', '부츠컷', '스포티', '로고플레이', '심볼', '컬러블록']","[[ 37  49  47]
 [238 235 228]
 [158  98  48]]"
1011,골프 룩도 예쁘게!,./image/image_1012.jpg,"['겨울', '골프', '골프가방', '골프화', '기타 아우터', '기타 점퍼/재킷', '니트/스웨터', '라이크와이즈', '로드로아르', '마로 골프', '말본 골프', '먼데이플로우', '미니스커트', '버킷/사파리햇', '버킷햇', '양말', '피브비', '뉴트럴톤', '스포티', '플리츠', '플리스', '컬러블록']","[[140  74  24]
 [ 43  43  43]
 [249 249 249]
 [159  89  97]
 [ 72  89  47]
 [152 227 168]
 [ 82   2  13]
 [ 45 145  81]]"
1012,멋스럽게 출근,./image/image_1013.jpg,"['겨울', '포멀', '겨울 더블 코트', '구두', '니트/스웨터', '더웨더이즈어썸', '마스카', '브리프케이스', '비브이피', '슈트/블레이저 재킷', '안경', '엘칸토', '키뮤어', '프레리', '셋업코디', '출근룩', '단정한', '체크']","[[ 44  44  44]
 [223 224 218]
 [124 119 116]]"
1013,윈터 캠퍼스 룩,./image/image_1014.jpg,"['겨울', '캐주얼', '겨울 기타 코트', '그리너리 크리드', '다이아몬드 레이라', '데님 팬츠', '마우', '맨투맨/스웨트셔츠', '머플러', '백팩', '셔츠/블라우스', '아브라함문', '이벳필드', '잔스포츠', '캔버스/단화', '커버낫', '캠퍼스', '레이어드룩', '레터링', '그래픽', '워싱', '체크', ' 더플코트', '와이드핏']","[[ 30  31  36]
 [203 203 201]
 [ 86 108 131]
 [ 72 118 216]
 [103  69  34]
 [228 185  57]
 [204 214 143]
 [171 171 225]
 [ 51  75 227]
 [207 152  98]
 [ 19  22  75]
 [ 82 137 108]
 [184 255 117]
 [157  89 166]
 [194 122 136]
 [ 22  45   0]]"
1014,깔끔하게 마무리,./image/image_1015.jpg,"['겨울', '댄디', '겨울 싱글 코트', '내셔널 퍼블리시티', '니트/스웨터', '니티드', '데님 팬츠', '리버클래시', '메신저/크로스 백', '부츠', '파스코로젠', '팔찌', '포프', '피스워커', '데이트', '미니멀', '워싱', ' 싱글코트']","[[153 143 134]
 [245 242 235]
 [ 63  62  67]]"
1015,눈에 띄는 멋,./image/image_1016.jpg,"['겨울', '스트릿', '니트/스웨터', '데님 팬츠', '도하스', '목걸이/펜던트', '숏패딩/숏헤비 아우터', '에코백', '엘엠씨', '유쓰배쓰', '크리틱', '팔렛', '유니크', '힙합', '심볼', '그래픽', '워싱', '콜라보']","[[ 27  32  51]
 [ 74 109 147]
 [133 107  80]
 [113  49  76]
 [235 246 152]
 [231 187 148]
 [ 47  51 122]
 [ 27  38   0]
 [ 10 115 108]
 [133 145  63]
 [226 240  65]
 [ 15 167 116]
 [ 82  55 184]
 [255 191  54]
 [100 210  17]]"
1016,꾸안꾸의 정석,./image/image_1017.jpg,"['겨울', '캐주얼', '뉴발란스', '맨투맨/스웨트셔츠', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '슈퍼서브', '이스트 하버 서플러스', '캐치볼', '캔버스/단화', '캡/야구 모자', '티엔지티', '셋업코디', '꾸안꾸', '캠퍼스', '편안한']","[[ 36  36  36]
 [250 251 255]
 [115 107 118]]"
1017,아메카지의 매력,./image/image_1018.jpg,"['겨울', '아메리칸 캐주얼', '비니', '셔츠/블라우스', '숏패딩/숏헤비 아우터', '슬리퍼', '아날로그무드', '어그', '에스릿 스튜디오', '와일드 브릭스', '체이스컬트', '치키타', '토마스모어', '토트백', '트레이닝/조거 팬츠', '패딩 베스트', '아메카지', '뉴트럴톤', '플리스', '리버서블', '꾸안꾸', '편안한']","[[ 51  48  41]
 [255 255 243]]"
1018,추천 데일리 룩,./image/image_1019.jpg,"['겨울', '캐주얼', '고비', '데님 팬츠', '디스커버리 익스페디션', '반스', '백팩', '보드화', '비니', '숏패딩/숏헤비 아우터', '예스아이씨', '집시', '캔버스/단화', '플랙', '후드 티셔츠', '콜라보', '꾸안꾸', '캠퍼스', '로고플레이']","[[ 21  21  21]
 [210 210 210]
 [123 123 123]]"
1019,유니크한 매치,./image/image_1020.jpg,"['겨울', '스트릿', '기타 바지', '긴소매 티셔츠', '나이스고스트클럽', '마크엠', '메신저/크로스 백', '셉텐벌5', '숏패딩/숏헤비 아우터', '애드오프', '에러스익셉티드', '크리틱', '키링/키케이스', '트러커 재킷', '유니크', '힙합', '심볼', '그래픽', '타이다이', '체인']","[[ 34  35  37]
 [105 108 115]
 [ 93 119  58]
 [179 122 103]
 [ 93 121 186]
 [206 196 255]]"
